Names_mpio,Names_depto,URL_mpio,URL_depto,Porc_escrutado,Num_mesas,Total_mesas,Votacion,Num_Votos,Num_Personas_Habilitadas,Porc_SI,Votos_SI,Porc_NO,Votos_NO,Votos_Válidos,Votos_no_marcados,Votos_nulos,Porc_Mesas_Inscritas,Porc_Abstensionismo
CAPARRAPI,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15034ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,28.0,28.0,33.22,3377.0,10164.0,36.04,1170.0,63.95,2076.0,3246.0,57.0,74.0,1.0,0.6677489177489178
CAQUEZA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15037ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,33.0,33.0,38.53,5525.0,14339.0,37.09,2001.0,62.9,3393.0,5394.0,22.0,109.0,1.0,0.614687216681777
CARMEN DE CARUPA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15040ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,16.0,16.0,34.32,2120.0,6176.0,37.73,780.0,62.26,1287.0,2067.0,12.0,41.0,1.0,0.6567357512953368
CHAGUANI,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15052ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,9.0,9.0,41.02,1503.0,3664.0,50.65,740.0,49.34,721.0,1461.0,23.0,19.0,1.0,0.589792576419214
CHIA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15055ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,175.0,175.0,52.85,43940.0,83132.0,50.0,21717.0,49.99,21715.0,43432.0,84.0,424.0,1.0,0.47144300630322855
CHIPAQUE,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15058ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,17.0,17.0,39.38,2928.0,7434.0,31.0,892.0,68.99,1985.0,2877.0,8.0,43.0,1.0,0.606133979015335
CHOACHI,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15061ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,26.0,26.0,41.87,4713.0,11254.0,34.08,1573.0,65.91,3042.0,4615.0,28.0,70.0,1.0,0.5812155677981162
CHOCONTA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15064ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,34.0,34.0,40.3,5774.0,14326.0,36.32,2041.0,63.67,3578.0,5619.0,45.0,110.0,1.0,0.5969565824375263
COGUA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15043ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,30.0,30.0,52.34,6766.0,12927.0,40.54,2684.0,59.45,3935.0,6619.0,19.0,128.0,1.0,0.47659936566875527
COTA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15046ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,54.0,54.0,43.9,10096.0,22995.0,45.97,4585.0,54.02,5388.0,9973.0,25.0,98.0,1.0,0.5609480321809088
CUCUNUBA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15049ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,12.0,12.0,45.9,2161.0,4708.0,34.68,728.0,65.31,1371.0,2099.0,13.0,49.0,1.0,0.5409940526762957
EL COLEGIO,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15067ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,44.0,44.0,37.89,7252.0,19138.0,44.72,3186.0,55.27,3938.0,7124.0,46.0,82.0,1.0,0.6210680321872715
EL PEÑON,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15070ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,12.0,12.0,31.62,1376.0,4351.0,39.17,521.0,60.82,809.0,1330.0,29.0,17.0,1.0,0.6837508618708343
EL ROSAL,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15072ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,31.0,31.0,57.52,7909.0,13750.0,32.2,2479.0,67.79,5218.0,7697.0,41.0,171.0,1.0,0.42479999999999996
FACATATIVA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15076ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,194.0,194.0,53.94,46982.0,87088.0,41.11,18839.0,58.88,26978.0,45817.0,109.0,1056.0,1.0,0.4605226896931839
FOMEQUE,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15079ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,22.0,22.0,42.02,3966.0,9437.0,28.84,1126.0,71.15,2777.0,3903.0,25.0,38.0,1.0,0.579739323937692
FOSCA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15085ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,13.0,13.0,36.87,2022.0,5483.0,21.86,438.0,78.13,1565.0,2003.0,8.0,11.0,1.0,0.6312237826007661
FUNZA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15088ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,133.0,133.0,51.27,31140.0,60731.0,43.87,13403.0,56.12,17147.0,30550.0,56.0,534.0,1.0,0.48724704022657295
FUQUENE,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15091ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,10.0,10.0,42.06,1646.0,3913.0,48.28,773.0,51.71,828.0,1601.0,12.0,33.0,1.0,0.5793508816764631
FUSAGASUGA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15094ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,219.0,219.0,43.26,41941.0,96948.0,43.4,17890.0,56.59,23323.0,41213.0,155.0,573.0,1.0,0.5673866402607584
GACHALA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15097ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,14.0,14.0,30.45,1593.0,5230.0,48.13,736.0,51.86,793.0,1529.0,21.0,43.0,1.0,0.6954110898661567
GACHANCIPA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15100ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,21.0,21.0,51.66,4691.0,9080.0,37.89,1718.0,62.1,2816.0,4534.0,44.0,113.0,1.0,0.48337004405286343
GACHETA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15103ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,22.0,22.0,34.64,3193.0,9217.0,34.44,1070.0,65.55,2036.0,3106.0,32.0,55.0,1.0,0.6535749159162417
GAMA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15106ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,8.0,8.0,38.38,1191.0,3103.0,46.99,540.0,53.0,609.0,1149.0,24.0,18.0,1.0,0.6161778923622301
GIRARDOT,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15109ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,183.0,183.0,41.03,33639.0,81967.0,36.87,12251.0,63.12,20971.0,33222.0,83.0,334.0,1.0,0.5896031329681457
GRANADA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15132ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,13.0,13.0,40.33,2247.0,5571.0,46.6,1022.0,53.39,1171.0,2193.0,15.0,39.0,1.0,0.596661281637049
GUACHETA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15112ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,21.0,21.0,41.52,3566.0,8587.0,41.55,1424.0,58.44,2003.0,3427.0,36.0,103.0,1.0,0.5847210900197974
GUADUAS,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15115ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,56.0,56.0,38.31,8502.0,22188.0,41.1,3388.0,58.89,4854.0,8242.0,79.0,181.0,1.0,0.6168199026500811
GUASCA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15118ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,24.0,24.0,43.66,4472.0,10241.0,35.41,1555.0,64.58,2836.0,4391.0,21.0,60.0,1.0,0.5633238941509618
GUATAQUI,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15121ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,5.0,5.0,33.19,732.0,2205.0,56.69,402.0,43.3,307.0,709.0,10.0,13.0,1.0,0.6680272108843537
GUATAVITA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15124ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,12.0,12.0,43.19,2136.0,4945.0,38.8,811.0,61.19,1279.0,2090.0,14.0,32.0,1.0,0.5680485338725986
GUAYABAL DE SIQUIMA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15127ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,9.0,9.0,43.17,1557.0,3606.0,49.34,750.0,50.65,770.0,1520.0,9.0,28.0,1.0,0.5682196339434276
GUAYABETAL,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15128ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,11.0,11.0,45.39,2028.0,4467.0,25.86,513.0,74.13,1470.0,1983.0,9.0,36.0,1.0,0.5460040295500336
GUTIERREZ,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15130ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,7.0,7.0,49.9,1343.0,2691.0,36.61,480.0,63.38,831.0,1311.0,5.0,27.0,1.0,0.5009290226681531
JERUSALEN,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15133ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,7.0,7.0,32.88,888.0,2700.0,54.79,474.0,45.2,391.0,865.0,16.0,7.0,1.0,0.6711111111111111
JUNIN,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15136ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,15.0,15.0,32.02,1769.0,5524.0,40.41,694.0,59.58,1023.0,1717.0,13.0,39.0,1.0,0.6797610427226648
LA CALERA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15139ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,47.0,47.0,45.74,9292.0,20312.0,53.37,4885.0,46.62,4267.0,9152.0,26.0,114.0,1.0,0.5425364316660102
LA MESA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15142ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,56.0,56.0,37.52,8806.0,23470.0,50.37,4356.0,49.62,4291.0,8647.0,36.0,123.0,1.0,0.6247976139752875
LA PALMA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15145ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,21.0,21.0,33.84,2947.0,8708.0,61.17,1714.0,38.82,1088.0,2802.0,71.0,74.0,1.0,0.6615755627009646
LA PEÑA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15148ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,13.0,13.0,37.14,2083.0,5608.0,25.54,514.0,74.45,1498.0,2012.0,41.0,30.0,1.0,0.6285663338088445
LA VEGA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15151ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,29.0,29.0,44.31,5399.0,12184.0,45.68,2408.0,54.31,2863.0,5271.0,17.0,111.0,1.0,0.5568778726198294
LENGUAZAQUE,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15154ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,16.0,16.0,37.84,2636.0,6966.0,39.75,1011.0,60.24,1532.0,2543.0,16.0,77.0,1.0,0.621590582830893
MACHETA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15157ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,14.0,14.0,29.87,1825.0,6109.0,43.05,762.0,56.94,1008.0,1770.0,20.0,35.0,1.0,0.7012604354231462
MADRID,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15160ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,118.0,118.0,52.27,28695.0,54897.0,37.75,10555.0,62.24,17404.0,27959.0,95.0,641.0,1.0,0.4772938411935078
MANTA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15163ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,10.0,10.0,42.31,1739.0,4110.0,50.23,848.0,49.76,840.0,1688.0,17.0,34.0,1.0,0.5768856447688564
MEDINA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15166ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,20.0,20.0,44.8,3034.0,6771.0,35.43,1042.0,64.56,1899.0,2941.0,39.0,54.0,1.0,0.5519125683060109
MOSQUERA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15169ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,133.0,133.0,52.06,30102.0,57821.0,44.12,13047.0,55.87,16521.0,29568.0,86.0,448.0,1.0,0.47939330001210634
NARIÑO,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15172ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,6.0,6.0,29.5,748.0,2535.0,47.63,353.0,52.36,388.0,741.0,3.0,4.0,1.0,0.704930966469428
NEMOCON,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15175ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,21.0,21.0,50.06,4486.0,8960.0,36.75,1603.0,63.24,2758.0,4361.0,35.0,90.0,1.0,0.4993303571428571
NILO,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15178ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,16.0,16.0,40.45,2531.0,6256.0,55.79,1397.0,44.2,1107.0,2504.0,9.0,18.0,1.0,0.595428388746803
NIMAIMA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15181ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,9.0,9.0,42.05,1326.0,3153.0,41.86,540.0,58.13,750.0,1290.0,12.0,24.0,1.0,0.5794481446241675
NOCAIMA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15184ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,12.0,12.0,42.38,2191.0,5169.0,58.55,1252.0,41.44,886.0,2138.0,13.0,40.0,1.0,0.5761269104275488
PACHO,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15190ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,47.0,47.0,38.55,7904.0,20502.0,48.48,3726.0,51.51,3959.0,7685.0,76.0,143.0,1.0,0.6144766364257146
PAIME,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15193ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,13.0,13.0,32.84,1499.0,4564.0,52.53,766.0,47.46,692.0,1458.0,19.0,22.0,1.0,0.6715600350569676
PANDI,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15196ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,10.0,10.0,34.23,1411.0,4122.0,53.73,741.0,46.26,638.0,1379.0,9.0,23.0,1.0,0.6576904415332363
PARATEBUENO (LA NAGUAYA),CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15198ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,19.0,19.0,44.14,3066.0,6946.0,41.22,1227.0,58.77,1749.0,2976.0,21.0,69.0,1.0,0.5585948747480565
PASCA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15199ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,18.0,18.0,37.17,2827.0,7605.0,57.12,1567.0,42.87,1176.0,2743.0,20.0,64.0,1.0,0.6282708744247205
PUERTO SALGAR,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15202ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,31.0,31.0,33.98,4395.0,12932.0,33.25,1421.0,66.74,2852.0,4273.0,28.0,94.0,1.0,0.6601453758119393
PULI,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15205ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,8.0,8.0,32.84,938.0,2856.0,48.39,437.0,51.6,466.0,903.0,11.0,24.0,1.0,0.6715686274509804
QUEBRADANEGRA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15208ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,11.0,11.0,41.31,1651.0,3996.0,29.68,480.0,70.31,1137.0,1617.0,13.0,21.0,1.0,0.5868368368368369
QUETAME,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15211ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,13.0,13.0,43.49,2352.0,5408.0,32.32,741.0,67.67,1551.0,2292.0,7.0,53.0,1.0,0.5650887573964497
QUIPILE,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15214ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,16.0,16.0,34.14,2095.0,6135.0,36.39,745.0,63.6,1302.0,2047.0,22.0,26.0,1.0,0.6585167074164628
RICAURTE,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15218ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,24.0,24.0,36.29,3795.0,10455.0,44.84,1688.0,55.15,2076.0,3764.0,14.0,17.0,1.0,0.6370157819225251
SAN ANTONIO DEL TEQUENDAMA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15220ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,21.0,21.0,38.9,3360.0,8637.0,51.46,1704.0,48.53,1607.0,3311.0,16.0,33.0,1.0,0.6109760333449115
SAN BERNARDO,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15223ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,18.0,18.0,35.43,2765.0,7804.0,47.71,1286.0,52.28,1409.0,2695.0,18.0,52.0,1.0,0.6456945156330087
SAN CAYETANO,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15226ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,12.0,12.0,31.58,1364.0,4319.0,48.5,651.0,51.49,691.0,1342.0,13.0,9.0,1.0,0.6841861542023617
SAN FRANCISCO,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15229ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,20.0,20.0,39.58,3321.0,8389.0,35.98,1180.0,64.01,2099.0,3279.0,10.0,32.0,1.0,0.6041244486827989
SAN JUAN DE RIOSECO,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15232ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,21.0,21.0,38.45,3451.0,8973.0,45.11,1523.0,54.88,1853.0,3376.0,34.0,41.0,1.0,0.6154017608380697
SASAIMA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15235ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,20.0,20.0,38.63,3320.0,8594.0,34.8,1137.0,65.19,2130.0,3267.0,18.0,35.0,1.0,0.6136839655573656
SESQUILE,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15238ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,18.0,18.0,49.97,3880.0,7764.0,39.63,1488.0,60.36,2266.0,3754.0,17.0,109.0,1.0,0.5002575991756826
SIBATE,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15239ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,56.0,56.0,43.96,10578.0,24060.0,39.9,4132.0,60.09,6222.0,10354.0,45.0,179.0,1.0,0.5603491271820449
SILVANIA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15241ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,39.0,39.0,39.15,6480.0,16551.0,47.81,3045.0,52.18,3323.0,6368.0,44.0,68.0,1.0,0.6084828711256117
SIMIJACA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15244ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,21.0,21.0,39.11,3367.0,8608.0,35.98,1179.0,64.01,2097.0,3276.0,26.0,65.0,1.0,0.6088522304832713
SOACHA,CUNDINAMARCA,http://plebiscito.registraduria.gov.co/99PL/DPL15247ZZZZZZZZZZZZ_L1.htm,http://plebiscito.registraduria.gov.co/99PL/DPL15ZZZZZZZZZZZZZZZ_L1.htm,100.0,457.0,457.0,45.09,90969.0,201745.0,47.58,42449.0,52.41,46767.0,89216.0,289.0,1464.0,1.0,0.549089196758284
